NPA,2023
328,"--"
329,"$1,731"
330,"$2,061"
331,"$1,687"
332,"$1,733"
333,"$2,002"
334,"$1,437"
335,"$2,221"
336,"$1,718"
337,"$1,903"
338,"$1,932"
339,"$1,759"
343,"$1,640"
344,"$1,805"
345,"$1,660"
346,"$1,052"
347,"$2,169"
348,"$1,673"
349,"$2,128"
350,"$1,802"
351,"$1,171"
352,"$1,719"
353,"--"
354,"$1,461"
355,"$1,688"
356,"$1,850"
357,"$1,661"
358,"$1,905"
359,"$2,250"
360,"$1,760"
361,"$1,588"
362,"$1,034"
363,"$1,038"
364,"$1,880"
365,"$1,438"
366,"$1,098"
367,"$1,693"
368,"$1,617"
369,"$969"
370,"$1,021"
371,"$1,129"
372,"$2,064"
373,"$1,533"
374,"$1,037"
375,"$1,655"
376,"$1,873"
377,"$2,542"
378,"$1,613"
379,"$3,500"
380,"$1,917"
381,"$1,825"
382,"$1,018"
383,"$1,110"
385,"$1,023"
386,"$1,675"
387,"$1,104"
388,"$1,744"
389,"$1,305"
390,"$998"
391,"$1,094"
392,"$1,680"
393,"$1,782"
394,"$978"
395,"$1,759"
396,"$1,315"
397,"$1,520"
398,"$1,352"
399,"$1,481"
400,"--"
401,"$1,569"
402,"$2,431"
403,"--"
404,"$1,307"
405,"$1,922"
406,"$1,412"
407,"--"
408,"--"
409,"$2,106"
410,"$1,682"
411,"$1,489"
412,"--"
413,"$2,917"
416,"$1,637"
417,"$2,117"
418,"$1,872"
419,"--"
420,"$1,770"
421,"$2,385"
422,"$1,684"
423,"$1,545"
424,"--"
425,"--"
426,"$1,407"
428,"--"
430,"$1,655"
431,"$1,607"
432,"$1,339"
433,"--"
434,"--"
435,"--"
436,"$1,958"
437,"$1,570"
438,"$1,423"
442,"$1,654"
443,"$2,723"
444,"$1,848"
445,"$2,741"
446,"$2,144"
447,"$2,417"
448,"$1,596"
449,"--"
450,"$2,119"
451,"$3,500"
452,"$1,708"
453,"$1,596"
454,"$3,206"
455,"$1,787"
456,"$3,181"
457,"--"
458,"--"
459,"$2,625"
460,"$1,344"
462,"--"
463,"$1,246"
464,"$1,990"
465,"$1,704"
466,"$1,830"
467,"$2,125"
468,"--"
469,"--"
470,"$1,801"
471,"$1,658"
472,"--"
473,"$875"
474,"$1,684"
475,"$1,762"
476,"$1,814"
